No errors
No warnings
170 ms
data source=aircraftreports
1345 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2022-03-04T16:45:34Z,2022-03-04T16:42:00Z,,,,,,,BAW178,49.0,-35.45,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,247,78,,AIREP,ARP BAW178 4900N 03527W 1642 F400 M56 247/78 4958N 02959W 1705 5058N 02000W KT GVIIF DDL XXH 041642 F62A,
2022-03-04T16:45:19Z,2022-03-04T16:42:00Z,,,,,,,UPS237,48.6667,-42.0833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,229,118,,AIREP,ARP UPS237 4840N 04205W 1642 F370 M61 229/118 4900N 04000W 1651 5000N 03000W KT N576UP QXT AOE 041642 F94A,
2022-03-04T16:50:08Z,2022-03-04T16:42:00Z,,,,,,,J328,48.0693,-96.1865,10000,,,9700,,6000,,,,,,,,,,,,,LGT-MOD,,,,,,,,,-7,,,,PIREP,TVF UA /OV TVF/TM 1642/FL100/TP J328/SK TOP 097 BASE 060/TA M07/IC LGT-MOD,
2022-03-04T16:43:16Z,2022-03-04T16:41:00Z,,,,,,,QTR16J,63.1667,-48.7333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,176,56,,AIREP,ARP QTR16J 6310N 04844W 1641 F360 M56 176/56 6300N 05000W 1645 LIBOR KT A7BAM QXS UAK 041641 F51A,
2022-03-04T16:43:16Z,2022-03-04T16:41:00Z,,,,,,,SWR8T,60.0167,-40.6667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,206,66,,AIREP,ARP SWR8T 6001N 04040W 1641 F380 M54 206/66 6000N 05000W 1718 SAVRY KT HBJHN DDL UAK 041641 J69A,
2022-03-04T16:45:19Z,2022-03-04T16:41:00Z,,,,,,,BAW49,59.15,-8.6667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,244,37,,AIREP,ARP BAW49 5909N 00840W 1641 F360 M47 244/37 ATSIX 1649 6500N 02000W KT GZBKD DDL TRE 041641 L33A,
2022-03-04T16:43:16Z,2022-03-04T16:41:00Z,,,,,,,BAW49,59.1333,-8.65,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,247,38,,AIREP,ARP BAW49 5908N 00839W 1641 F360 M47 247/38 ATSIX 1649 6500N 02000W KT GZBKD DDL TRE 041641 L32A,
2022-03-04T16:43:16Z,2022-03-04T16:41:00Z,,,,,,,KLM685,59.05,-30.8667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,352,39,,AIREP,ARP KLM685 5903N 03052W 1641 F360 M52 352/39 5901N 04000W 1718 5901N 05000W KT PHBHM QXT EUA 041641 L10A,
2022-03-04T16:43:16Z,2022-03-04T16:41:00Z,,,,,,,UAL961,59.05,-30.9,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,240,50,,AIREP,ARP UAL961 5903N 03054W 1641 F340 M53 240/50 5901N 04000W 1717 5801N 05001W KT N12003 DDL XXF 041641 L28A,
2022-03-04T16:45:34Z,2022-03-04T16:41:00Z,,,,,,,ACA81,57.7667,-26.4333,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,237,46,,AIREP,ARP ACA81 5746N 02626W 1641 F400 M50 237/46 5801N 03000W 1656 5801N 04000W KT CGHPV DDL XXF 041642 L32A,
2022-03-04T16:45:19Z,2022-03-04T16:41:00Z,,,,,,,DLH520,56.6167,-11.5167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,260,25,,AIREP,ARP DLH520 5637N 01131W 1641 F360 M50 260/25 SUNOT 1656 5800N 02000W KT DAIXK DDL TRE 041641 J15A,
2022-03-04T16:45:19Z,2022-03-04T16:41:00Z,,,,,,,AFR378,56.0167,-10.7333,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,229,27,,AIREP,ARP AFR378 5601N 01044W 1641 F400 M45 229/27 SUNOT 1700 5800N 02000W KT FHTYI QXS BRR 041641 J06A,
2022-03-04T16:43:16Z,2022-03-04T16:41:00Z,,,,,,,BAW15K,55.6167,-25.0167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,256,44,,AIREP,ARP BAW15K 5537N 02501W 1641 F350 M53 256/44 5600N 03000W 1704 5600N 04000W KT GSTBD DDL XXF 041641 F25A,
2022-03-04T16:43:16Z,2022-03-04T16:41:00Z,,,,,,,VIR11B,55.0333,-30.7667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,245,59,,AIREP,ARP VIR11B 5502N 03046W 1641 F400 M50 245/59 5500N 04000W 1725 5400N 05000W KT GVYUM DDL XXN 041641 L44A,
2022-03-04T16:45:34Z,2022-03-04T16:41:00Z,,,,,,,ACA7230,48.0667,-32.0833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,265,80,,AIREP,ARP ACA7230 4804N 03205W 1641 F390 M56 265/80 4800N 03000W 1651 4600N 02000W KT CGEGC DDL XXH 041641 J65A,
2022-03-04T16:50:15Z,2022-03-04T16:41:00Z,,,,,,,CRJ2,45.9584,-95.2326,32000,,,,,,,,NEG,,,,,,,,,,,,,,,,,,,,,,,PIREP,AXN UA /OV AXN/TM 1641/FL320/TP CRJ2/TB NEG,
2022-03-04T16:49:12Z,2022-03-04T16:41:00Z,,,,,,,B739,37.919,-100.725,35000,,,,,,,,LGT-MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,GCK UA /OV GCK/TM 1641/FL350/TP B739/TB LGT-MOD/RM /ZKC FDC/CW ,
2022-03-04T16:49:10Z,2022-03-04T16:41:00Z,,,,,,,C172,34.6548,-112.419,9500,,,,,,,,NEG,,,,,,,,,,,,,,,,,,,,,,,PIREP,PRC UA /OV PRC/TM 1641/FL095/TP C172/TB NEG/RM SMTH,
2022-03-04T16:43:16Z,2022-03-04T16:40:00Z,,,,,,,UAE235,64.1667,-48.8833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,175,57,,AIREP,ARP UAE235 6410N 04853W 1640 F350 M55 175/57 6401N 05001W 1645 6159N 05801W KT A6EPZ DDL SFJ 041641 F94A,
2022-03-04T16:42:02Z,2022-03-04T16:40:00Z,,,,,,,KLM611,62.0333,-49.6167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,49,52,,AIREP,ARP KLM611 6202N 04937W 1640 F380 M56 049/52 6200N 05000W 1642 NIFTY KT PHBHO QXS UAK 041640 L63A,
2022-03-04T16:42:02Z,2022-03-04T16:40:00Z,,,,,,,UAL47,60.1,-34.3833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,220,56,,AIREP,ARP UAL47 6006N 03423W 1640 F340 M57 220/56 6000N 04000W 1703 5900N 05000W KT N78002 DDL XXI 041640 F60A,
2022-03-04T16:42:02Z,2022-03-04T16:40:00Z,,,,,,,CJT980,57.4167,-28.2,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,256,51,,AIREP,ARP CJT980 5725N 02812W 1640 F330 M53 256/51 5732N 03000W 1648 5732N 04000W KT CGAAJ DDL IG1 041640 F46A,
2022-03-04T16:42:02Z,2022-03-04T16:40:00Z,,,,,,,JBU20,57.05,-31.05,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,243,65,,AIREP,ARP JBU20 5703N 03103W 1640 F350 M56 243/65 5701N 04000W 1723 5601N 05001W KT N4058J QXT IGW 041640 J50A,
2022-03-04T16:43:16Z,2022-03-04T16:40:00Z,,,,,,,BAW209,55.3667,-22.7667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,257,34,,AIREP,ARP BAW209 5522N 02246W 1640 F370 M48 257/34 5600N 03000W 1714 5600N 04000W KT GXLEI DDL XXF 041640 J78A,
2022-03-04T16:42:02Z,2022-03-04T16:40:00Z,,,,,,,MLWSG,45.0833,-29.8,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,278,74,,AIREP,ARP MLWSG 4505N 02948W 1640 F410 M52 278/74 4500N 03000W 1641 4100N 04000W KT MLWSG QXT EUA 041640 M06A,
2022-03-04T16:49:13Z,2022-03-04T16:39:00Z,,,,,,,C130,61.0184,-150.9451,16000,,,,,,,,,,,,,,,,,RIME,LGT,,,RIME,MOD,15000,16000,,,-16,,,,PIREP,ANC UA /OV TED235030/TM 1639/FL160/TP C130/TA M16/IC LGT RIME 160-150 MOD RIME 150-100/RM DURD. ZAN ,
2022-03-04T16:40:22Z,2022-03-04T16:39:00Z,,,,,,,UAL4,60.1167,-34.9167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,346,57,,AIREP,ARP UAL4 6007N 03455W 1639 F360 M55 346/57 6001N 04000W 1659 5901N 05000W KT N27965 DDL XXN 041639 L96A,
2022-03-04T16:42:02Z,2022-03-04T16:39:00Z,,,,,,,AFR356,59.05,-30.8333,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,236,53,,AIREP,ARP AFR356 5903N 03050W 1639 F400 M50 236/53 5901N 04000W 1717 5901N 05000W KT FHTYK QXT EUA 041639 J47A,
2022-03-04T16:42:02Z,2022-03-04T16:39:00Z,,,,,,,ETD11B,56.9667,-46.5167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,328,70,,AIREP,ARP ETD11B 5658N 04631W 1639 F380 M52 328/70 5631N 05001W 1655 IRLOK KT A6BLP QXS UAK 041639 L63A,
2022-03-04T16:43:16Z,2022-03-04T16:39:00Z,,,,,,,EIN11T,56.65,-51.4667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,182,55,,AIREP,ARP EIN11T 5639N 05128W 1639 F340 M56 182/55 HOIST 1708 4722N 06718W KT EILRC DDL IG1 041639 J53A,
2022-03-04T16:42:02Z,2022-03-04T16:39:00Z,,,,,,,DLH520,56.55,-11.0333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,255,27,,AIREP,ARP DLH520 5633N 01102W 1639 F360 M50 255/27 SUNOT 1656 5800N 02000W KT DAIXK DDL TRE 041639 J09A,
2022-03-04T16:42:02Z,2022-03-04T16:39:00Z,,,,,,,DAL15,55.9,-52.45,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,196,58,,AIREP,ARP DAL15 5554N 05227W 1639 F390 M54 196/58 IRLOK 1703 4722N 06718W KT N858NW DDL YHO 041640 J85A,
2022-03-04T16:43:16Z,2022-03-04T16:39:00Z,,,,,,,BAW7TG,55.2667,-14.05,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,264,33,,AIREP,ARP BAW7TG 5516N 01403W 1639 F360 M47 264/33 ETARI 1644 5630N 02000W KT GVIIV DDL TRE 041639 F14A,
2022-03-04T16:42:02Z,2022-03-04T16:39:00Z,,,,,,,AFR334,54.6667,-44.75,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,210,84,,AIREP,ARP AFR334 5440N 04445W 1639 F400 M52 210/84 5402N 05001W 1705 5226N 05552W KT FHTYB QXT AME 041639 J93A,
2022-03-04T16:42:02Z,2022-03-04T16:39:00Z,,,,,,,FDX92,50.3667,-42.4667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,229,127,,AIREP,ARP FDX92 5022N 04228W 1639 F350 M57 229/127 5100N 04000W 1649 5300N 03000W KT N593FE QXT AOE 041639 F09A,
2022-03-04T16:43:16Z,2022-03-04T16:39:00Z,,,,,,,NSP8,49.9333,-35.8833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,263,105,,AIREP,ARP NSP8 4956N 03553W 1639 F370 M68 263/105 5059N 03000W 1704 5059N 02000W KT N782SP DDL IG1 041639 M94A,
2022-03-04T16:43:16Z,2022-03-04T16:39:00Z,,,,,,,VIR26Q,48.55,-38.3667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,238,87,,AIREP,ARP VIR26Q 4833N 03822W 1639 F400 M57 238/87 5059N 03000W 1720 5159N 02000W KT GVGBR DDL XXH 041639 J86A,
2022-03-04T16:45:14Z,2022-03-04T16:39:00Z,,,,,,TRUE,NG5,33.705,-101.914,4800,,4800,,,,5700,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,LBB UA /OV 4NM E OF KLBB/TM 1639/FL048/TP NG5/SK BASES 048 TOPS 057 BROKEN LAYER,
2022-03-04T16:43:16Z,2022-03-04T16:39:00Z,,,,,,,QTR38F,15.65,68.9167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,229,48,,AIREP,ARP QTR38F 1539N 06855E 1639 F360 M45 229/48,
2022-03-04T16:40:21Z,2022-03-04T16:38:00Z,,,,,,,BFY484R,61.8833,-43.7833,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,191,60,,AIREP,ARP BFY484R 6153N 04347W 1638 F430 M55 191/60 6300N 05000W 1701 EMBOK KT P4BFY DDL XXH 041639 B65A,
2022-03-04T16:40:00Z,2022-03-04T16:38:00Z,,,,,,,DLH498,59.55,-34.1833,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,235,52,,AIREP,ARP DLH498 5933N 03411W 1638 F320 M58 235/52 6002N 04000W 1702 6002N 05001W KT DABYT DDL XXF 041638 F08A,
2022-03-04T16:40:00Z,2022-03-04T16:38:00Z,,,,,,,BAW243,59.0333,-40.55,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,330,70,,AIREP,ARP BAW243 5902N 04033W 1638 F360 M57 330/70 5901N 05000W 1717 VESMI KT GZBKL DDL UAK 041638 L99A,
2022-03-04T16:42:02Z,2022-03-04T16:38:00Z,,,,,,,BAW9CG,58.7,-21.85,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,241,53,,AIREP,ARP BAW9CG 5842N 02151W 1638 F340 M53 241/53 6102N 02958W 1715 6302N 03959W KT GYMMK DDL XXF 041638 F19A,
2022-03-04T16:40:21Z,2022-03-04T16:38:00Z,,,,,,,ACA881,58.1,-33.9667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,355,66,,AIREP,ARP ACA881 5806N 03358W 1638 F370 M54 355/66 5801N 04000W 1705 5701N 05001W KT CFGEO DDL XXF 041639 L43A,
2022-03-04T16:40:22Z,2022-03-04T16:38:00Z,,,,,,,RCH324,58.0333,-30.7667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,257,48,,AIREP,ARP RCH324 5802N 03046W 1638 F340 M56 257/48 5801N 04000W 1725 5701N 05000W KT 50106A DDL XXN 041639 F82A,
2022-03-04T16:38:17Z,2022-03-04T16:38:00Z,,,,,,,AFR652,57.4833,-26.8,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,241,46,,AIREP,ARP AFR652 5729N02648W 1638 F330 5801N03000W 1652 5801N04000W MS54 241/46 KT FGSQS QXT EUA 041638 F27A ,
2022-03-04T16:40:00Z,2022-03-04T16:38:00Z,,,,,,,SWR86,56.85,-42.2667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,207,77,,AIREP,ARP SWR86 5651N 04216W 1638 F360 M55 207/77 5600N 05000W 1715 JANJO KT HBJHI DDL XXH 041638 J64A,
2022-03-04T16:43:16Z,2022-03-04T16:38:00Z,,,,,,,N162QS,56.4333,-46.6833,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,205,73,,AIREP,ARP N162QS 5626N 04641W 1638 F430 M46 205/73 5600N 05000W 1654 JANJO KT N162QS DDL UAK 041639 M72A,
2022-03-04T16:40:21Z,2022-03-04T16:38:00Z,,,,,,,AAL729,56.1333,-49.15,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,193,66,,AIREP,ARP AAL729 5608N 04909W 1638 F380 M50 193/66 5601N 05001W 1641 5403N 05701W KT N797AN DDL UAK 041638 F77A,
2022-03-04T16:40:21Z,2022-03-04T16:38:00Z,,,,,,,AAL95,54.0333,-40.9,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,217,93,,AIREP,ARP AAL95 5402N 04054W 1638 F380 M55 217/93 5400N 05000W 1722 NEEKO KT N752AN DDL XXN 041638 F79A,
2022-03-04T16:40:21Z,2022-03-04T16:38:00Z,,,,,,,AFR006,53.9167,-28.2333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,283,77,,AIREP,ARP AFR006 5355N 02814W 1638 F340 M54 283/77 5402N 02959W 1648 5502N 04000W KT FGSQJ QXT EUA 041638 F22A,
2022-03-04T16:40:00Z,2022-03-04T16:38:00Z,,,,,,,BOX341,52.0667,-35.1667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,253,108,,AIREP,ARP BOX341 5204N 03510W 1638 F350 M60 253/108 5258N 03000W 1658 5258N 02000W KT DAALI QXT AOE 041638 F36A,
2022-03-04T16:40:00Z,2022-03-04T16:38:00Z,,,,,,,TAP201,50.8,-46.95,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,221,100,,AIREP,ARP TAP201 5048N 04657W 1638 F400 M50 221/100 5101N 05000W 1655 5031N 05201W KT CSTUF DDL XXH 041638 J88A,
2022-03-04T16:40:21Z,2022-03-04T16:38:00Z,,,,,,,ACA7230,48.0833,-32.7833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,262,81,,AIREP,ARP ACA7230 4805N 03247W 1638 F390 M56 262/81 4800N 03000W 1651 4600N 02000W KT CGEGC DDL XXH 041638 J64A,
2022-03-04T16:50:07Z,2022-03-04T16:38:00Z,,,,,,,AC90,37.8929,-120.7043,13500,,,,,,,,,,,,,,,,,RIME,LGT,11500,13500,,,,,,,-7,,,,PIREP,MOD UA /OV MOD020020 /TM 1638 /FL135 /TP AC90 /TA M07 /IC LGT RIME 115-135 /RM ZOACWSU AWC-WEB,
2022-03-04T16:50:15Z,2022-03-04T16:38:00Z,,,,,,,A321,32.9563,-112.674,33000,,,,,,,CHOP,LGT,,,OCNL,,,,,,,,,,,,,,,,,,,,PIREP,PHX UA /OV GBN/TM 1638/FL330/TP A321/TB OCNL LT CHOP/RM S ZAB FDCS,
2022-03-04T16:40:21Z,2022-03-04T16:37:00Z,,,,,,,BAW44N,61.9,-38.05,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,333,65,,AIREP,ARP BAW44N 6154N 03803W 1637 F350 M58 333/65 6202N 03959W 1645 6302N 04959W KT GZBKC DDL KUS 041637 L68A,
2022-03-04T16:40:00Z,2022-03-04T16:37:00Z,,,,,,,UAL107,58.3667,-47.5,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,321,68,,AIREP,ARP UAL107 5822N 04730W 1637 F370 M52 321/68 5802N 05001W 1648 DORYY KT N26910 DDL UAK 041637 L81A,
2022-03-04T16:40:00Z,2022-03-04T16:37:00Z,,,,,,,DLH464,58.0,-40.35,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,209,68,,AIREP,ARP DLH464 5800N 04021W 1637 F350 M57 209/68 5701N 05001W 1721 5503N 05701W KT DAIFC DDL XXN 041637 J65A,
2022-03-04T16:40:21Z,2022-03-04T16:37:00Z,,,,,,,DHK389,57.85,-50.45,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,176,59,,AIREP,ARP DHK389 5751N 05027W 1637 F350 M52 176/59 5800N 05000W 1639 5858N 04000W KT GDHLE DDL UAK 041637 F71A,
2022-03-04T16:40:00Z,2022-03-04T16:37:00Z,,,,,,,EIN10M,57.5667,-45.5,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,192,69,,AIREP,ARP EIN10M 5734N 04530W 1637 F350 M56 192/69 5701N 05001W 1659 HOIST KT EILRD DDL UAK 041637 J58A,
2022-03-04T16:38:40Z,2022-03-04T16:37:00Z,,,,,,,KLM641,57.2833,-43.2833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,326,75,,AIREP,ARP KLM641 5717N 04317W 1637 F380 M53 326/75 5631N 05001W 1707 IRLOK KT PHBHA QXS UAK 041637 L59A,
2022-03-04T16:42:02Z,2022-03-04T16:37:00Z,,,,,,,DAL15,56.0,-52.05,38400,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,195,57,,AIREP,ARP DAL15 5600N 05203W 1637 F384 M53 195/57 IRLOK 1703 4722N 06718W KT N858NW DDL IG1 041640 J84A,
2022-03-04T16:37:57Z,2022-03-04T16:37:00Z,,,,,,,AFR344,55.3333,-14.2,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,257,29,,AIREP,ARP AFR344 5520N01412W 1637 F380 ETARI 1641 5632N01959W MS47 257/29 KT FHTYC QXS BRR 041637 J11A ,
2022-03-04T16:40:00Z,2022-03-04T16:37:00Z,,,,,,,VIR137Y,54.6,-45.05,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,209,85,,AIREP,ARP VIR137Y 5436N 04503W 1637 F370 M51 209/85 5400N 05000W 1701 NEEKO KT GVDOT DDL XXH 041637 J06A,
2022-03-04T16:40:21Z,2022-03-04T16:37:00Z,,,,,,,UPS207,46.6167,-51.65,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,226,119,,AIREP,ARP UPS207 4637N 05139W 1637 F350 M52 226/119 4700N 05000W 1645 5100N 04000W KT N317UP QXS YYT 041638 F56A,
2022-03-04T16:42:08Z,2022-03-04T16:37:00Z,,,,,,,SR22,46.5204,-92.2387,10000,,,,,,,,,,,,,,,,,RIME,LGT,,,,,,,,,-7,,,,PIREP,DLH UA /OV DLH180017/TM 1637/FL100/TP SR22/TA M07/IC LGT RIME/RM DURC,
2022-03-04T16:42:08Z,2022-03-04T16:37:00Z,,,,,,,C402,41.9085,-70.6955,3500,,,,,,,,MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,BOS UA /OV BOS170030/TM 1637/FL035/TP C402/TB MOD/RM LGT TO MOD TB,
2022-03-04T16:49:10Z,2022-03-04T16:37:00Z,,,,,,,B737,37.3986,-121.9741,1700,OVC,1700,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,SJC UA /OV SJC300002/TM 1637/FL017/TP B737/SK OVC017-TOP082/RM DURC,
2022-03-04T16:42:02Z,2022-03-04T16:37:00Z,,,,,,,SIA305,22.05,61.4333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,311,59,,AIREP,ARP SIA305 2203N 06126E 1637 F350 M50 311/59,
2022-03-04T16:38:40Z,2022-03-04T16:36:00Z,,,,,,,QTR22N,63.0,-40.5167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,200,52,,AIREP,ARP QTR22N 6300N 04031W 1636 F400 M55 200/52 6202N 05001W 1712 PIDSO KT A7ALQ QXT AME 041637 J53A,
2022-03-04T16:40:00Z,2022-03-04T16:36:00Z,,,,,,,KLM685,59.0,-29.6333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,0,49,,AIREP,ARP KLM685 5900N 02938W 1636 F360 M55 000/49 5900N 03000W 1637 5901N 04000W KT PHBHM QXT EUA 041636 L07A,
2022-03-04T16:38:40Z,2022-03-04T16:36:00Z,,,,,,,UAL85,58.0667,-30.9667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,238,58,,AIREP,ARP UAL85 5804N 03058W 1636 F360 M53 238/58 5802N 04000W 1715 5702N 05001W KT N16009 DDL XXF 041636 L25A,
2022-03-04T16:38:40Z,2022-03-04T16:36:00Z,,,,,,,EDW4K,57.1167,-33.6667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,233,71,,AIREP,ARP EDW4K 5707N 03340W 1636 F380 M53 233/71 5701N 04000W 1705 5601N 05001W KT HBJMD DDL XXF 041636 J39A,
2022-03-04T16:38:40Z,2022-03-04T16:36:00Z,,,,,,,VIR127C,57.1167,-33.7333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,228,70,,AIREP,ARP VIR127C 5707N 03344W 1636 F370 M55 228/70 5701N 04000W 1706 5601N 05001W KT GVKSS DDL XXN 041637 J63A,
2022-03-04T16:38:40Z,2022-03-04T16:36:00Z,,,,,,,SWR14E,57.1,-36.6,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,220,73,,AIREP,ARP SWR14E 5706N 03636W 1636 F370 M55 220/73 5701N 04000W 1652 5601N 05001W KT HBJHM DDL XXF 041636 J86A,
2022-03-04T16:38:40Z,2022-03-04T16:36:00Z,,,,,,,BAW91C,57.0333,-49.7167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,324,62,,AIREP,ARP BAW91C 5702N 04943W 1636 F380 M53 324/62 5700N 05000W 1637 HOIST KT GZBJB DDL UAK 041636 L77A,
2022-03-04T16:38:40Z,2022-03-04T16:36:00Z,,,,,,,N339JM,56.95,-46.45,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,202,73,,AIREP,ARP N339JM 5657N 04627W 1636 F430 M51 202/73 5630N 05000W 1652 IRLOK KT N339JM DDL UAK 041636 A59A,
2022-03-04T16:40:00Z,2022-03-04T16:36:00Z,,,,,,,UAL919,56.7833,-51.05,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,190,56,,AIREP,ARP UAL919 5647N 05103W 1636 F350 M54 190/56 5504N 05702W 1709 5015N 06619W KT N653UA DDL XXN 041637 F30A,
2022-03-04T16:40:21Z,2022-03-04T16:36:00Z,,,,,,,ACA857,55.7167,-14.0167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,256,35,,AIREP,ARP ACA857 5543N 01401W 1636 F340 M54 256/35 PIKIL 1641 5700N 02000W KT CFNNU DDL TRE 041636 F30A,
2022-03-04T16:38:40Z,2022-03-04T16:36:00Z,,,,,,,CLX67G,49.2833,-54.95,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,233,81,,AIREP,ARP CLX67G 4917N 05457W 1636 F350 M49 233/81 4944N 05205W 1648 5000N 05000W KT LXGCL QXS YDF 041636 F84A,
2022-03-04T16:49:09Z,2022-03-04T16:36:00Z,,,,,,,C340,47.655,-117.3834,3000,OVC,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,SFF UA /OV SFF220003/TM 1636/FL030/TP C340/SK OVC030/RM TOPS 037 BASES 030,
2022-03-04T16:40:00Z,2022-03-04T16:36:00Z,,,,,,,AFR872,45.8167,-9.6667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,276,27,,AIREP,ARP AFR872 4549N 00940W 1636 F350 M56 276/27 4501N 01301W 1656 4101N 02001W KT FGSPZ QXS LCG 041636 F16A,
2022-03-04T16:42:02Z,2022-03-04T16:36:00Z,,,,,,,BBC4035,22.9667,67.4667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,255,60,,AIREP,ARP BBC4035 2258N 06728E 1636 F360 M44 255/60,
2022-03-04T16:37:41Z,2022-03-04T16:35:00Z,,,,,,,VIR23J,58.6833,-19.0,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,246,29,,AIREP,ARP VIR23J 5841N 01900W 1635 F380 M47 246/29 5902N 01958W 1639 6202N 02958W KT GVTEA DDL XXF 041635 J34A,
